user_id,movie_id,rating
ur1418435,tt0258127,10
ur1418435,tt0258127,9
ur1418015,tt0258127,9
ur1418077,tt0258127,10
ur1418459,tt0258127,7
ur1419350,tt0258127,4
ur15141255,tt3671042,8
ur0310235,tt0202502,4
ur110189128,tt5179398,10
ur5441456,tt1067929,9
ur14713273,tt1067929,5
ur8112773,tt1067929,8
ur26381320,tt1067929,9
ur4370039,tt0056382,10
ur110879431,tt0228780,6
ur9381721,tt0080069,9
ur22736963,tt1583273,9
ur0976123,tt1583273,10
ur23067394,tt1583273,10
ur23064014,tt1583273,10
ur23064120,tt1583273,10
ur23063590,tt1583273,10
ur23092011,tt1583273,10
ur12372796,tt1583273,7
ur0954062,tt0098239,6
ur22660517,tt19716990,7
ur100680466,tt9296214,10
ur109401105,tt9296214,10
ur101214385,tt9296214,10
ur22654354,tt1459998,6
ur0317399,tt1459998,6
ur129956113,tt10540594,2
ur59098797,tt10540594,9
ur56712435,tt10540594,4
ur130247004,tt10540594,1
ur28582251,tt10540594,10
ur34967775,tt1855389,4
ur26241363,tt14210794,4
ur139019324,tt14210794,8
ur139014243,tt14210794,10
ur12844960,tt0233574,6
ur69172350,tt0233574,5
ur105917195,tt5676466,10
ur2229232,tt1087899,7
ur1406078,tt1087899,5
ur123175505,tt12660372,10
ur123408042,tt12660372,10
ur27842635,tt12660372,8
ur123184457,tt12660372,10
ur123197915,tt12660372,10
ur123219498,tt12660372,10
ur123386264,tt12660372,10
ur123520538,tt12660372,9
ur123360087,tt12660372,9
ur124828310,tt12660372,1
ur123178595,tt12660372,10
ur131379671,tt2139853,2
ur0944566,tt0294969,4
ur155220605,tt1964608,1
ur164557180,tt8041244,3
ur17559480,tt2361844,8
ur55597063,tt2361844,7
ur76845282,tt11428992,1
ur85244082,tt11428992,10
ur85244146,tt11428992,10
ur85243916,tt11428992,10
ur85244029,tt11428992,10
ur85244044,tt11428992,10
ur0061309,tt2165160,5
ur35502137,tt2165160,10
ur20215762,tt2165160,7
ur22954253,tt4532446,2
ur113982098,tt4532446,1
ur22948291,tt4532446,1
ur94723778,tt4532446,10
ur0634820,tt0264355,9
ur2042633,tt0264355,5
ur4119148,tt0264355,6
ur1481550,tt0264355,5
ur2537516,tt0264355,1
ur2229075,tt0264355,6
ur34307814,tt0264355,10
ur0959406,tt0264355,10
ur0132789,tt0264355,5
ur2185482,tt0264355,8
ur1350510,tt0264355,1
ur1559405,tt0264355,9
ur0609748,tt0264355,10
ur1607036,tt0264355,10
ur0861205,tt0264355,10
ur0241827,tt0264355,7
ur1054610,tt0264355,10
ur66016833,tt3437354,7
ur39480175,tt1690518,9
ur34925173,tt1690518,2
ur68656758,tt14402530,8
ur113199160,tt14402530,8
ur52500572,tt2665182,2
ur15141255,tt2665182,8
ur3781112,tt0175934,10
ur2045598,tt0096220,4
ur0482513,tt0354096,8
ur2709206,tt0354096,7
ur3654658,tt0066321,9
ur4027981,tt0326107,8
ur1062540,tt0326107,4
ur0263793,tt0108651,8
ur13237931,tt0096349,9
ur0894774,tt0096349,7
ur22126456,tt0096349,7
ur74987025,tt0096349,8
ur0482513,tt4270254,2
ur35438105,tt4270254,10
ur1964495,tt4270254,4
ur3270789,tt0071693,6
ur10421365,tt0071693,7
ur0291062,tt0054239,5
ur34967775,tt2578364,6
ur50173016,tt2578364,10
ur50601572,tt2578364,10
ur22776087,tt0282446,10
ur20116425,tt5439426,8
ur81530173,tt4087942,6
ur0101706,tt0060500,2
ur2483625,tt0060500,7
ur0170066,tt0060500,4
ur63168533,tt2921002,10
ur109216344,tt6881934,9
ur5842642,tt0417017,3
ur3295875,tt0417017,8
ur100362670,tt0417017,1
ur2226842,tt0164451,6
ur1121417,tt0164451,5
ur0865513,tt0164451,5
ur152352513,tt15333126,10
ur43267700,tt15333126,10
ur152354005,tt15333126,10
ur153160974,tt15333126,10
ur33163653,tt15333126,10
ur7204169,tt6147716,5
ur0482513,tt6147716,6
ur5584965,tt0202146,5
ur0482513,tt0202146,3
ur7204169,tt0202146,6
ur166533451,tt0202146,10
ur75217297,tt2023786,2
ur61259048,tt2023786,3
ur66013639,tt2023786,10
ur0079024,tt0092725,6
ur1234929,tt0092725,2
ur1200365,tt0092725,3
ur0762960,tt0092725,4
ur0965356,tt0198854,7
ur0482513,tt2510820,1
ur115370689,tt2510820,7
ur1060482,tt0236278,6
ur0294365,tt2820006,2
ur50489624,tt2820006,8
ur15141255,tt2292844,8
ur47762454,tt2292844,10
ur0121374,tt0108331,5
ur0012033,tt6045540,1
ur0392049,tt0088711,7
ur7103238,tt1437278,10
ur157647347,tt19724116,5
ur2408003,tt2476426,7
ur3751751,tt0478856,1
ur7824295,tt0478856,1
ur4190008,tt0478856,1
ur7219747,tt0478856,10
ur5556090,tt0478856,1
ur3861229,tt0478856,1
ur6797907,tt0478856,1
ur11423174,tt0478856,2
ur8786479,tt0478856,10
ur5959946,tt0478856,10
ur6332653,tt0478856,1
ur8004631,tt0478856,10
ur4276019,tt0478856,8
ur7424526,tt0478856,1
ur11294713,tt0478856,10
ur0566885,tt0081780,6
ur113550321,tt0081780,6
ur31392941,tt4030352,10
ur91603279,tt4030352,9
ur24076329,tt4030352,9
ur29051694,tt4030352,10
ur98602747,tt4030352,8
ur75449262,tt3822076,10
ur45554636,tt3822076,8
ur75418726,tt3822076,10
ur75445753,tt3822076,10
ur75507433,tt3822076,10
ur75521869,tt3822076,9
ur75614914,tt3822076,10
ur76074574,tt3822076,10
ur76369738,tt3822076,10
ur0361658,tt0241222,9
ur1382939,tt0241222,10
ur101943020,tt2596196,1
ur3201630,tt0322331,1
ur117788544,tt6839750,3
ur19054790,tt6839750,1
ur39248980,tt8824538,2
ur125248286,tt8824538,7
ur130441714,tt8824538,1
ur1406078,tt1814672,7
ur22058215,tt0150211,9
ur157865736,tt0099758,1
ur10091717,tt0151238,8
ur7204169,tt0188762,8
ur0482513,tt0188762,7
ur11684525,tt1161458,10
ur2467618,tt5627930,8
ur65440495,tt5627930,10
ur69634475,tt5627930,8
ur5311508,tt5627930,9
ur93927528,tt7307488,10
ur69555018,tt7307488,8
ur164777365,tt7307488,10
ur60735553,tt11378070,10
ur96423546,tt11378070,10
ur2295338,tt2082193,8
ur5564012,tt0290622,10
ur0645587,tt0280507,9
ur5089840,tt0280507,6
ur1399158,tt0280507,7
ur1140480,tt0280507,3
ur4744435,tt0230523,10
ur36336120,tt1433183,5
ur12608133,tt1433183,5
ur16334670,tt1433183,1
ur0482513,tt1433183,2
ur4627372,tt0163561,8
ur0551774,tt0163561,2
ur19996203,tt0128381,9
ur109004470,tt5232486,8
ur57378084,tt2506632,6
ur13929680,tt3097622,10
ur29631484,tt3097622,8
ur130832877,tt3097622,8
ur0482513,tt0226898,4
ur7204169,tt0226898,6
ur81349815,tt0226898,7
ur57590728,tt2464322,5
ur63174657,tt2464322,8
ur60305658,tt2464322,1
ur75217297,tt2464322,1
ur4151859,tt2464322,1
ur7888387,tt0093704,8
ur124649345,tt3602460,9
ur6726603,tt0099125,6
ur4504040,tt0371586,7
ur76675770,tt3203310,2
ur68483260,tt8333776,8
ur0938546,tt0139882,10
ur29082377,tt0139882,10
ur2567136,tt0985107,7
ur2277321,tt0799960,8
ur12043692,tt0799960,8
ur1004378,tt0273739,8
ur20748638,tt0273739,7
ur10396975,tt0796215,10
ur10746634,tt0796215,10
ur10773338,tt0796215,10
ur10779939,tt0796215,8
ur12052885,tt0796215,10
ur13951448,tt0796215,10
ur15527458,tt0796215,8
ur16308649,tt0796215,9
ur16468802,tt0796215,8
ur20211255,tt0796215,10
ur20223869,tt0796215,8
ur5169356,tt0796215,8
ur5413907,tt0796215,7
ur5836083,tt0796215,8
ur7181459,tt0796215,10
ur12843753,tt7412508,10
ur51804294,tt7412508,8
ur18044142,tt1922662,3
ur1237981,tt0313579,7
ur3748972,tt8150238,6
ur14932957,tt2776964,10
ur52633430,tt1082093,2
ur69215939,tt11906298,6
ur2803727,tt0386843,10
ur25171990,tt0386843,4
ur13780955,tt0241563,5
ur102851818,tt9379214,10
ur7204169,tt0079122,5
ur5584965,tt0079122,6
ur0482513,tt0079122,4
ur1908551,tt0079122,7
ur24664726,tt1657470,1
ur23969654,tt1657470,5
ur23812637,tt1657470,9
ur23023720,tt1657470,7
ur23742451,tt1657470,8
ur23980380,tt1657470,8
ur77881167,tt1657470,1
ur24324414,tt1657470,7
ur20369014,tt1657470,10
ur23756230,tt1657470,7
ur2072443,tt0949885,7
ur1002035,tt0949885,6
ur18254556,tt0949885,7
ur3914439,tt2245804,4
ur10078792,tt2400284,5
ur1060482,tt0070243,6
ur0482513,tt0070243,6
ur10387989,tt0459522,8
ur10745056,tt0459522,10
ur4098691,tt0459522,1
ur12219256,tt0459522,6
ur17939874,tt0459522,1
ur14724065,tt0459522,10
ur43631732,tt0459522,8
ur36933199,tt0459522,10
ur28214991,tt0459522,10
ur51361945,tt0459522,10
ur55551546,tt0459522,8
ur65360549,tt0240647,9
ur27705687,tt0240754,7
ur11590833,tt0189091,10
ur7769718,tt0189091,4
ur5581217,tt0901510,1
ur3504604,tt0901510,6
ur33916440,tt0901510,10
ur1192722,tt1765839,4
ur3681533,tt1313148,8
ur20625911,tt1117378,10
ur0327799,tt1117378,8
ur110879431,tt0070132,7
ur114019597,tt10518098,10
ur5424352,tt9145448,7
ur82954078,tt0384028,9
ur22234894,tt1292563,8
ur42430757,tt1292563,7
ur60447203,tt1292563,8
ur53066901,tt2386229,5
ur1532177,tt2386229,3
ur1893575,tt0087312,6
ur5451960,tt0984129,3
ur18210398,tt0875580,10
ur14430084,tt0875580,1
ur158516955,tt1775309,7
ur124770392,tt0103726,7
ur101021599,tt3417314,2
ur1610409,tt3417314,2
ur157247168,tt3417314,1
ur33447598,tt3417314,1
ur1530907,tt0211513,10
ur7204169,tt0211513,5
ur5424352,tt0082049,6
ur0463663,tt0111739,10
ur27175177,tt0111739,5
ur22654354,tt0111739,3
ur94761766,tt8870208,2
ur83955970,tt8870208,3
ur21881328,tt8870208,3
ur2483625,tt0054753,4
ur12596887,tt0054753,1
ur7079571,tt0054753,1
ur25837689,tt5068702,4
ur1004378,tt5068702,7
ur17389661,tt3213204,2
ur19847739,tt0255048,5
ur135972146,tt15441240,9
ur3016637,tt0334574,10
ur1287548,tt0100088,10
ur9855353,tt0100088,3
ur2368601,tt0152373,5
ur1047929,tt0194859,7
ur2290282,tt1285124,8
ur3161232,tt1285124,1
ur49902412,tt1285124,7
ur0910817,tt0200171,9
ur0705590,tt0200171,10
ur1124426,tt0200171,10
ur1976741,tt0200171,9
ur2136904,tt0200171,10
ur3848281,tt0200171,10
ur0856095,tt0284354,7
ur3922673,tt0284354,10
ur81349815,tt0943524,5
ur2716009,tt0943524,6
ur1483850,tt0092909,3
ur0721957,tt4949088,7
ur24035524,tt4949088,7
ur75577833,tt4949088,10
ur22654354,tt15061498,6
ur88857688,tt15061498,2
ur13588546,tt0100985,5
ur0437174,tt0100985,7
ur2951437,tt0100985,3
ur24655183,tt1283952,10
ur0187582,tt1856712,5
ur41535376,tt1856712,1
ur152712197,tt15840296,10
ur152713032,tt15840296,10
ur152715271,tt15840296,9
ur82515548,tt15840296,10
ur152661337,tt15840296,9
ur85508066,tt15840296,10
ur152758509,tt15840296,7
ur135393546,tt15840296,10
ur152711795,tt15840296,9
ur152714008,tt15840296,10
ur152724180,tt15840296,9
ur152737518,tt15840296,10
ur152986653,tt15840296,10
ur17845493,tt0165270,4
ur0482513,tt0165270,4
ur69172350,tt0165270,5
ur2950235,tt0165270,4
ur1256677,tt0165270,7
ur47131498,tt0165270,4
ur1046460,tt1426368,7
ur1617546,tt0056602,6
ur143521800,tt2819148,10
ur0296188,tt5494382,3
ur157769297,tt5494382,6
ur141006572,tt15680318,7
ur141010852,tt15680318,8
ur141046915,tt15680318,6
ur97618066,tt15680318,2
ur140988833,tt15680318,2
ur140989819,tt15680318,1
ur140997194,tt15680318,1
ur140998300,tt15680318,1
ur141000343,tt15680318,7
ur141010122,tt15680318,5
ur141015256,tt15680318,10
ur141020865,tt15680318,7
ur141034592,tt15680318,5
ur141035032,tt15680318,4
ur141211738,tt15680318,6
ur90307523,tt15680318,1
ur140995382,tt15680318,1
ur140995382,tt15680318,4
ur1002035,tt0073056,7
ur1530907,tt0073056,6
ur1060482,tt0080318,9
ur0482513,tt0080318,7
ur27637510,tt0080318,5
ur2072443,tt0080318,3
ur70435585,tt5906834,8
ur15174675,tt1149610,7
ur1203576,tt1149610,8
ur1406078,tt1149610,5
ur3270789,tt0491551,5
ur32330976,tt2235751,9
ur1421081,tt0062283,9
ur0369506,tt0062283,10
ur0000206,tt0062283,10
ur20267933,tt0062283,6
ur0102677,tt0062283,10
ur152634533,tt0062283,9
ur3438860,tt0282370,6
ur20215762,tt1821527,7
ur0482513,tt0186638,3
ur3835197,tt0186638,2
ur81349815,tt0186638,6
ur0291062,tt0069943,6
ur24035524,tt2400272,9
ur34967775,tt5332310,6
ur1384282,tt7079474,8
ur103136988,tt7079474,9
ur69453917,tt2793432,10
ur69467276,tt2793432,10
ur0482513,tt2793432,2
ur17467618,tt2793432,4
ur81566913,tt2793432,1
ur13588546,tt0477719,9
ur7131890,tt0477719,8
ur0064493,tt0477719,6
ur21034226,tt0477719,9
ur66016833,tt3484266,7
ur1995423,tt0410564,10
ur35339106,tt0410564,7
ur53219993,tt3139630,7
ur0991556,tt0446768,8
ur1060482,tt0083002,6
ur81349815,tt0083002,5
ur0482513,tt0083002,4
ur30146691,tt1934493,4
ur43569782,tt1547050,9
ur36800717,tt1547050,10
ur5520939,tt1547050,9
ur34003130,tt1547050,1
ur3270789,tt0112610,7
ur124093785,tt18247342,10
ur54736046,tt18247342,1
ur0083843,tt0385666,7
ur8626965,tt0385666,10
ur3612382,tt0385666,9
ur8179268,tt0385666,10
ur7567099,tt0385666,10
ur131595565,tt0385666,10
ur5878955,tt0385666,1
ur2368601,tt0097725,7
ur13017201,tt0097725,7
ur12219256,tt0196523,6
ur76181754,tt0196523,8
ur17559480,tt0201626,7
ur0954062,tt0201626,8
ur0597331,tt5633600,8
ur3819352,tt1085510,10
ur0227670,tt0058417,8
ur3270789,tt0058417,6
ur24123859,tt0058417,4
ur3270789,tt0067034,6
ur2950940,tt0067034,7
ur2079400,tt0067034,7
ur0101706,tt0067034,6
ur25144978,tt1627892,10
ur23062442,tt1627892,10
ur25874688,tt1627892,10
ur31330336,tt1627892,10
ur14399936,tt1627892,10
ur36653838,tt1627892,10
ur81023986,tt2322296,10
ur25547027,tt6281230,8
ur56918912,tt6281230,6
ur41116144,tt2051851,4
ur4829012,tt2051851,5
ur0482513,tt2051851,2
ur2488512,tt0196749,1
ur0951968,tt0196749,1
ur0482513,tt1737631,1
ur49298588,tt1737631,8
ur3288788,tt0211955,3
ur19607103,tt0211955,7
ur0482513,tt0088309,4
ur90499961,tt7521752,5
ur26440850,tt1407978,10
ur1613011,tt0253104,10
ur24035524,tt1273803,8
ur22866939,tt1273803,8
ur14497373,tt0170247,10
ur16948645,tt0194913,10
ur2066984,tt0279938,10
ur3983856,tt0279938,10
ur111509315,tt0279938,10
ur111509746,tt0279938,10
ur13278468,tt0279938,10
ur119835756,tt0063027,9
ur137637046,tt0810779,10
ur21742866,tt0810779,5
ur119786597,tt4069316,2
ur34213702,tt4069316,7
ur64160263,tt4069316,3
ur96779216,tt4069316,2
ur156200765,tt21989388,4
ur25829056,tt2384794,4
ur52795042,tt2384794,8
ur0482513,tt2384794,4
ur85220553,tt2384794,5
ur0881412,tt0060254,9
ur77838279,tt0060254,7
ur0817648,tt0178451,10
ur1703852,tt0178451,6
ur0785249,tt0178451,10
ur2742764,tt0178451,7
ur68720971,tt0178451,9
ur1173690,tt0178451,10
ur0869807,tt0178451,10
ur0254057,tt0178451,1
ur2046791,tt0178451,8
ur0181220,tt0178451,9
ur66450558,tt13209088,4
ur0617955,tt13209088,4
ur4611798,tt0955352,9
ur3349104,tt0955352,10
ur113379804,tt5297182,10
ur70972435,tt2750632,4
ur19996203,tt1018710,8
ur2079400,tt5097860,4
ur56068224,tt5300086,8
ur1208984,tt0485114,6
ur77881167,tt2046166,3
ur13126380,tt2046166,7
ur52734865,tt2046166,10
ur50646393,tt2046166,10
ur0482513,tt0418251,1
ur9859715,tt0418251,5
ur1279962,tt0418251,6
ur1143230,tt0418251,8
ur28395342,tt0418251,1
ur5573714,tt0418251,6
ur7922756,tt0418251,1
ur1458023,tt0418251,8
ur0368851,tt0418251,8
ur3851724,tt0418251,3
ur19548175,tt0418251,5
ur14932957,tt0418251,9
ur15931120,tt0418251,6
ur4434833,tt0418251,10
ur62085073,tt0418251,4
ur130951809,tt8896010,10
ur22101624,tt8896010,8
ur13999529,tt8896010,9
ur64009138,tt8896010,10
ur25695044,tt8896010,9
ur31392941,tt8896010,9
ur130766958,tt8896010,10
ur91603279,tt8896010,9
ur34049523,tt8896010,9
ur71915613,tt8896010,9
ur20799500,tt8896010,10
ur66953904,tt8896010,9
ur130994152,tt8896010,10
ur131563286,tt8896010,10
ur46192380,tt8896010,9
ur25340248,tt8896010,8
ur128049530,tt8896010,10
ur131651724,tt8896010,10
ur86483357,tt8896010,10
ur8439202,tt8896010,2
ur132261736,tt8896010,10
ur17408970,tt8896010,7
ur132729499,tt8896010,10
ur25302120,tt8896010,9
ur130759414,tt8896010,10
ur6861152,tt3162686,10
ur0779295,tt0128401,1
ur1406078,tt0267816,5
ur1788432,tt0804466,1
ur23665711,tt0804466,8
ur0585033,tt0804466,10
ur12187504,tt0804466,7
ur11051251,tt0076613,7
ur12538743,tt0076613,10
ur0822652,tt0076613,1
ur150263607,tt9685890,10
ur95950840,tt12656742,6
ur1903170,tt1367351,7
ur0302086,tt0170049,6
ur29492872,tt1415255,10
ur1803589,tt1415255,1
ur0482513,tt1269380,2
ur26753049,tt1183703,8
ur16696902,tt0880573,10
ur15306418,tt0880573,10
ur3971504,tt0880573,10
ur15006945,tt0880573,10
ur16318112,tt0880573,10
ur15432383,tt0880573,10
ur15157608,tt0880573,1
ur1290825,tt0880573,1
ur7492795,tt0880573,3
ur26395185,tt1543493,7
ur23346008,tt1543493,2
ur7204169,tt0121452,2
ur51993787,tt2254796,7
ur60144525,tt2254796,8
ur4885939,tt0200124,6
ur1060482,tt0200124,7
ur5584965,tt0200124,5
ur1908551,tt0200124,6
ur0482513,tt0200124,7
ur1162550,tt0200124,6
ur2178555,tt0200124,10
ur12415200,tt0876286,3
ur20552756,tt2254056,8
ur3126503,tt0367869,2
ur0140015,tt0111574,7
ur6121712,tt0111574,10
ur5139394,tt0111574,7
ur51098372,tt0247455,1
ur2665527,tt3208978,5
ur20215762,tt1981617,8
ur8239592,tt1981617,8
ur73957447,tt4109284,1
ur0482513,tt4109284,2
ur11376626,tt0076381,10
ur3270789,tt0058545,6
ur2368601,tt0058545,6
ur0482513,tt0058545,4
ur74864046,tt2933632,9
ur68209046,tt2933632,10
ur75570341,tt2933632,10
ur79552786,tt2933632,9
ur86455010,tt2933632,10
ur0547823,tt4231486,4
ur19409243,tt4231486,10
ur84767946,tt4231486,8
ur89631427,tt4231486,1
ur71915613,tt0821486,8
ur11228729,tt0821486,8
ur3209507,tt0821486,8
ur126717973,tt0821486,8
ur19431064,tt0821486,8
ur24979476,tt0821486,8
ur1070794,tt0104177,10
ur2709206,tt0104177,3
ur82425974,tt0104177,7
ur43708801,tt4655628,10
ur5373533,tt4655628,9
ur25401827,tt12490392,1
ur4915915,tt12490392,2
ur27836293,tt12490392,2
ur122499655,tt12490392,10
ur71764177,tt12490392,8
ur119632384,tt12490392,8
ur120849595,tt12490392,10
ur118896393,tt12490392,10
ur120117822,tt12490392,9
ur120083266,tt12490392,10
ur122462211,tt12490392,4
ur118991747,tt12490392,10
ur120299180,tt12490392,10
ur121335610,tt12490392,8
ur81126396,tt12490392,8
ur121908606,tt12490392,10
ur60184639,tt12490392,9
ur121381019,tt12490392,8
ur121835603,tt12490392,10
ur120370367,tt12490392,10
ur120414952,tt12490392,8
ur122092163,tt12490392,9
ur85751131,tt12490392,8
ur14454011,tt0888535,8
ur13358270,tt0888535,8
ur4432552,tt0888535,5
ur0630861,tt0087269,6
ur16784015,tt3886718,6
ur3119867,tt0076148,8
ur40889724,tt0076148,7
ur104939275,tt0071123,1
ur12837856,tt0243856,5
ur131082755,tt0083362,8
ur7204169,tt0188712,6
ur23883771,tt0188712,5
ur0482513,tt0188712,6
ur82872124,tt2956394,8
ur25739777,tt1845211,4
ur25639979,tt1845211,1
ur25647320,tt1845211,1
ur23015469,tt1845211,1
ur25806153,tt1845211,1
ur5876717,tt1845211,4
ur4440229,tt1845211,8
ur34245901,tt1845211,2
ur24558930,tt1845211,10
ur84107292,tt1845211,1
ur3270789,tt0066287,3
ur1208984,tt0066287,3
ur0443537,tt0340407,6
ur1079150,tt0340407,8
ur3270789,tt0340407,7
ur69172350,tt2522376,2
ur24435342,tt1669846,7
ur24479485,tt1669846,10
ur24421546,tt1669846,10
ur17302526,tt1669846,1
ur24729069,tt1669846,8
ur44316790,tt0144449,10
ur0642488,tt0167115,8
ur119835756,tt0167115,9
ur23883771,tt0192252,8
ur5168090,tt2322355,5
ur1419266,tt0399454,3
ur2650891,tt0399454,2
ur2344212,tt0399454,1
ur4426158,tt0399454,1
ur2950933,tt0399454,10
ur3804637,tt0399454,10
ur54939760,tt5768380,1
ur5400308,tt1529293,6
ur0969994,tt0136814,7
ur99972696,tt0136814,8
ur0189629,tt0286476,8
ur0960268,tt0286476,8
ur1792085,tt0286476,8
ur2608645,tt0286476,9
ur0118934,tt0286476,9
ur0154569,tt0286476,8
ur0783721,tt0286476,10
ur0018687,tt0286476,9
ur3100508,tt0286476,10
ur1662515,tt0286476,7
ur4288899,tt0286476,10
ur17025449,tt0286476,5
ur4613257,tt0286476,9
ur5155827,tt0286476,10
ur20464595,tt0286476,1
ur51795378,tt1352802,8
ur23388363,tt2089864,3
ur131783850,tt13814142,3
ur23807550,tt13814142,1
ur48751281,tt5791288,4
ur52750870,tt4789670,7
ur94542554,tt4789670,8
ur33327280,tt4789670,1
ur22862298,tt4789670,8
ur91250751,tt5862032,1
ur68739861,tt5862032,10
ur33588440,tt0359843,6
ur152006095,tt4067378,2
ur0095611,tt0191002,9
ur2799704,tt0191002,9
ur23746653,tt1322330,10
ur23771495,tt1322330,10
ur3001058,tt0065554,7
ur61197531,tt0065554,9
ur1460820,tt0065554,7
ur1591466,tt0073572,9
ur20872242,tt0281691,6
ur22776087,tt0281691,10
ur28097322,tt0280896,8
ur11148131,tt3921418,6
ur20682398,tt3921418,1
ur4052278,tt3921418,10
ur1141077,tt0084643,9
ur54207336,tt4935898,9
ur23687287,tt4935898,5
ur5771982,tt6069336,1
ur22060283,tt6069336,10
ur100058089,tt6069336,1
ur106246160,tt6069336,1
ur22654354,tt6069336,3
ur65932704,tt6069336,2
ur26777842,tt6069336,10
ur38771935,tt6069336,1
ur57590728,tt3264090,2
ur77881167,tt3264090,1
ur0482513,tt3264090,2
ur46842921,tt3264090,5
ur2527905,tt3264090,1
ur23388363,tt3264090,6
ur78375856,tt3264090,3
ur90115744,tt3264090,1
ur40644247,tt5370358,3
ur25403708,tt5370358,1
ur30291618,tt5370358,1
ur71343012,tt5370358,1
ur0228114,tt0070606,6
ur101523559,tt3265408,8
ur25829056,tt0468864,9
ur3681533,tt0468864,10
ur4044518,tt0468864,8
ur59836836,tt4669816,8
ur1219578,tt0099071,8
ur0583825,tt0142735,5
ur0783721,tt0142735,3
ur0937743,tt0142735,8
ur0550200,tt0219210,10
ur0065243,tt0219210,1
ur1152402,tt0219210,7
ur0766975,tt0219210,10
ur0716867,tt0219210,10
ur0801802,tt0219210,1
ur9967790,tt0219210,2
ur0805800,tt0219210,8
ur2282738,tt0219210,4
ur14403154,tt2854876,9
ur69656104,tt2854876,7
ur70382013,tt2854876,5
ur2317131,tt0073066,7
ur110879431,tt0073066,6
ur77838279,tt0073066,8
ur2067925,tt0407937,2
ur0743717,tt0407937,8
ur0064877,tt0407937,10
ur9937970,tt0407937,10
ur49913721,tt0407937,1
ur0812631,tt1233489,5
ur127993688,tt5948114,8
ur128121756,tt5948114,10
ur0493423,tt5948114,10
ur110635653,tt5948114,10
ur128342621,tt5948114,8
ur25837689,tt5948114,7
ur83027314,tt5948114,10
ur73749256,tt5948114,7
ur94151843,tt5948114,8
ur9642208,tt5948114,8
ur55583260,tt6793972,7
ur115014680,tt6793972,5
ur107429457,tt6793972,5
ur25134291,tt6793972,1
ur0311100,tt6793972,2
ur74231202,tt6677630,10
ur1937893,tt6677630,10
ur69825985,tt6677630,8
ur28481074,tt6677630,10
ur62876834,tt6677630,8
ur27475475,tt6677630,8
ur39874059,tt6677630,10
ur6736755,tt6677630,7
ur77332590,tt6677630,10
ur1051285,tt1507951,5
ur29695423,tt1507951,1
ur8239592,tt1507951,8
ur20643592,tt10172996,1
ur89397835,tt10172996,1
ur46763032,tt2951700,10
ur54005648,tt2951700,10
ur49985272,tt2951700,10
ur9818259,tt0760180,10
ur9704406,tt0760180,10
ur0011101,tt0193535,8
ur0091604,tt0193535,7
ur0304140,tt0193535,10
ur13371508,tt0193535,5
ur4660688,tt0193535,10
ur54476419,tt5221360,9
ur31392941,tt5221360,10
ur91603279,tt5221360,9
ur26280865,tt5221360,9
ur53493227,tt5221360,9
ur95023970,tt5221360,9
ur27544560,tt5221360,9
ur60007327,tt5221360,9
ur105778588,tt5221360,9
ur11715262,tt5221360,10
ur11341365,tt5221360,8
ur89678320,tt5221360,10
ur96527014,tt5221360,9
ur68289131,tt5221360,9
ur21415511,tt5221360,9
ur11228729,tt5221360,10
ur106832072,tt5221360,8
ur18991541,tt5221360,9
ur21696375,tt5221360,8
ur22524367,tt5221360,8
ur22237493,tt5221360,10
ur56946300,tt5221360,8
ur38579412,tt5221360,8
ur48993001,tt5221360,8
ur50592131,tt2920070,9
ur3149521,tt0109738,8
ur0242147,tt0109738,10
ur1700890,tt0109738,4
ur1002035,tt0109738,8
ur0581842,tt0109738,10
ur28241620,tt6945970,10
ur19574795,tt0293445,1
ur16686339,tt0293445,1
ur2379997,tt0293445,1
ur9223159,tt0293445,1
ur17120697,tt0293445,8
ur21559411,tt0293445,9
ur88854465,tt3560464,7
ur62883206,tt3455238,9
ur55936130,tt3455238,9
ur143432144,tt14914580,10
ur0783525,tt0161978,9
ur0296474,tt0161978,7
ur62719758,tt2625968,8
ur10427060,tt2625968,9
ur1700584,tt2625968,1
ur3289328,tt2625968,6
ur87967247,tt1352712,1
ur24927330,tt5126042,7
ur8534733,tt0416280,5
ur3914439,tt0485521,4
ur1061889,tt0485521,5
ur4294858,tt3180414,6
ur6024420,tt0190053,4
ur1099703,tt0190053,10
ur84742744,tt0190053,10
ur3374301,tt0298563,7
ur4530021,tt0125718,10
ur127188051,tt13385234,10
ur131031278,tt11127324,1
ur146104658,tt11127324,10
ur136347909,tt11127324,1
ur37560874,tt11127324,1
ur131119762,tt11127324,1
ur151305383,tt11127324,1
ur0425903,tt2033239,6
ur22308072,tt0059543,3
ur0442119,tt3489526,7
ur0146564,tt3489526,9
ur2014889,tt0329525,6
ur85627085,tt12717328,2
ur12596887,tt0170564,8
ur2109886,tt0170564,9
ur0482513,tt0170564,8
ur2709206,tt0170564,7
ur67430579,tt0170564,8
ur122786411,tt0170564,7
ur1617546,tt0170564,5
ur41135384,tt0170564,6
ur76053174,tt3422272,7
ur0482513,tt3422272,1
ur14365129,tt0997080,7
ur36973461,tt0997080,2
ur91471875,tt8864896,3
ur23322899,tt0213906,9
ur93803906,tt0213906,9
ur0264325,tt0188786,8
ur7204169,tt0188786,9
ur0765482,tt0188786,10
ur41927007,tt0188786,8
ur22769532,tt0188786,3
ur10011231,tt0188786,5
